k1_x,k1_y,k1_p,k2_x,k2_y,k2_p,k3_x,k3_y,k3_p,k4_x,k4_y,k4_p,k5_x,k5_y,k5_p,k6_x,k6_y,k6_p,k7_x,k7_y,k7_p,k8_x,k8_y,k8_p,k9_x,k9_y,k9_p,k10_x,k10_y,k10_p,k11_x,k11_y,k11_p,k12_x,k12_y,k12_p,k13_x,k13_y,k13_p,k14_x,k14_y,k14_p,k15_x,k15_y,k15_p,k16_x,k16_y,k16_p,k17_x,k17_y,k17_p,Class
0.27241865,0.90856427,0.84775686,0.25009447,0.89341843,0.7137008,0.24992605,0.894829,0.70392126,0.25793466,0.8366144,0.91431665,0.2591566,0.8337105,0.91507167,0.37724596,0.8115108,0.8964729,0.38842076,0.8199624,0.7936204,0.5916728,0.8233483,0.83576703,0.5978138,0.8266131,0.8904839,0.74420035,0.83475554,0.7154507,0.7870824,0.84451157,0.7441754,0.64253163,0.69945365,0.842275,0.65568256,0.7034707,0.9115333,0.6926956,0.42410487,0.8285187,0.70901567,0.42547402,0.61471474,0.7278281,0.17411672,0.7835032,0.7575416,0.1457479,0.75329405,Upward-Facing Dog
0.19581363,0.06938059,0.7756179,0.19741745,0.09691636,0.83834916,0.19725879,0.09638423,0.8730892,0.26082537,0.12174574,0.74075884,0.26008368,0.11931957,0.7770559,0.38786063,0.10672342,0.83750165,0.3727632,0.13374873,0.87384486,0.60658914,0.12897846,0.90800685,0.5913968,0.13876508,0.77971363,0.7954268,0.13332298,0.87121934,0.7482381,0.14996143,0.5429821,0.66687137,0.27729836,0.9105926,0.6473661,0.28437757,0.79940045,0.73766214,0.5838766,0.84364396,0.7081446,0.57962364,0.8208958,0.7697752,0.88357353,0.85180223,0.73296726,0.8614621,0.8441456,Upward-Facing Dog
0.23274674,0.16889654,0.52048814,0.22014973,0.18159646,0.46704465,0.21656863,0.1820102,0.5565049,0.24684487,0.22263785,0.6077079,0.24734509,0.22053285,0.54130137,0.35101599,0.20789528,0.7102656,0.3569315,0.20532207,0.8817944,0.55985016,0.1671559,0.468425,0.5585671,0.16787623,0.5196708,0.7385855,0.11751822,0.759219,0.7380406,0.11999033,0.53589606,0.63974553,0.31889248,0.760358,0.6327946,0.31192493,0.7422176,0.6932602,0.6128643,0.53234994,0.68313164,0.59915465,0.5957723,0.74093056,0.8765272,0.5492794,0.7428806,0.8772147,0.6161856,Upward-Facing Dog
0.26007244,0.8585777,0.80647504,0.2571572,0.83673716,0.7730264,0.25849652,0.83521444,0.9022435,0.3070228,0.8179493,0.8753705,0.3157586,0.8134276,0.8151606,0.40096173,0.8254511,0.9234684,0.4082545,0.8560468,0.83105206,0.556268,0.7979436,0.68027,0.57485515,0.8275197,0.90125024,0.6959118,0.81212556,0.5614564,0.7312242,0.83207625,0.850765,0.6170157,0.6982704,0.91596127,0.63873947,0.7120701,0.89426494,0.67837113,0.44170555,0.79399693,0.6957244,0.43925795,0.8306734,0.68094414,0.21385257,0.8680211,0.70445853,0.18605755,0.63455206,Upward-Facing Dog
0.160336,0.1329999,0.82403046,0.17268987,0.1594929,0.7688363,0.17124,0.15921976,0.7343309,0.24874486,0.15947992,0.89542466,0.24498355,0.16107215,0.9403364,0.3632184,0.08932375,0.87436765,0.34626162,0.1453509,0.84397393,0.5925511,0.11529716,0.7616271,0.5418002,0.16064584,0.66566217,0.7999207,0.13301615,0.7633129,0.72511023,0.17826861,0.74669963,0.6473607,0.24056815,0.5660643,0.6067871,0.25892162,0.76435274,0.731733,0.5592078,0.8470932,0.69044286,0.5659821,0.81793505,0.76763165,0.86500335,0.77215636,0.75374854,0.85749066,0.8152275,Upward-Facing Dog
0.16874139,0.78464293,0.6928188,0.16673987,0.7541418,0.78959006,0.16654006,0.75541,0.8334803,0.23374864,0.74720466,0.72852063,0.23369521,0.7522626,0.8607087,0.33570194,0.8055565,0.599417,0.3370373,0.8307237,0.80075794,0.56457436,0.8551707,0.66759926,0.5728557,0.8655056,0.87241066,0.74494976,0.854822,0.6597867,0.7880535,0.8748024,0.863825,0.65801376,0.75584567,0.8774928,0.66726506,0.7676241,0.8165108,0.71348405,0.44049332,0.73048806,0.7419671,0.4442581,0.75855684,0.7356548,0.16504437,0.83792126,0.786021,0.12162535,0.7157278,Upward-Facing Dog
0.23284015,0.04536328,0.7354463,0.21557426,0.06719282,0.8189038,0.21367213,0.06680427,0.8832847,0.24816376,0.12404604,0.6877569,0.2430425,0.12751162,0.8071146,0.40005875,0.1320789,0.7670552,0.39032084,0.13890915,0.91837287,0.61412334,0.12623823,0.77790695,0.6100811,0.12784624,0.6462536,0.8028336,0.11304646,0.69843334,0.7881823,0.11962439,0.80040807,0.6932001,0.24255492,0.8898889,0.68840915,0.2386748,0.876862,0.76142293,0.54907167,0.80262625,0.7511767,0.54870063,0.85578895,0.7935513,0.8687711,0.8348129,0.7629744,0.8379901,0.81710804,Upward-Facing Dog
0.20830543,0.06907488,0.7602954,0.19432202,0.10300941,0.9026276,0.19099075,0.09367588,0.82017934,0.241363,0.16131093,0.87618405,0.23173855,0.15197384,0.8108041,0.3623214,0.13173234,0.76293844,0.34980235,0.15275311,0.82557917,0.5928867,0.14821154,0.8860948,0.5538563,0.15073961,0.49200585,0.76639503,0.14396498,0.84400773,0.7150465,0.15578143,0.47804666,0.6581083,0.24923258,0.8361047,0.6310509,0.26421216,0.8165174,0.72257084,0.55752766,0.83771706,0.7061927,0.5570567,0.70345,0.7483924,0.84321487,0.69321966,0.7393448,0.83302116,0.7835516,Upward-Facing Dog
0.23455247,0.05054672,0.7915522,0.21928759,0.07218339,0.75557125,0.21925907,0.07159303,0.756361,0.2581217,0.12825084,0.8691145,0.25450903,0.1239908,0.79083025,0.40188244,0.11340638,0.69846904,0.37495756,0.13986719,0.8478698,0.6094598,0.12622352,0.7661675,0.5840028,0.14436793,0.8399393,0.7995663,0.11871693,0.7992737,0.7443913,0.135973,0.74635744,0.6749579,0.27923557,0.8937397,0.64900976,0.28883913,0.78221387,0.7567438,0.5880323,0.8680504,0.71729827,0.5778504,0.885058,0.7685792,0.8648753,0.8401697,0.7376234,0.842992,0.7920769,Upward-Facing Dog
0.18413073,0.07102883,0.7456144,0.16201276,0.08836875,0.79559326,0.16189791,0.08775248,0.83007723,0.19679433,0.15381975,0.59549403,0.19673842,0.15354636,0.88923234,0.36191124,0.14042234,0.7135896,0.3552634,0.16098745,0.86223346,0.61794716,0.11936815,0.8169006,0.59747314,0.14028883,0.7753926,0.8341657,0.09320509,0.91224897,0.7802973,0.13649969,0.7212842,0.6694785,0.32349688,0.8738551,0.6545785,0.3239479,0.6332436,0.74363524,0.6513397,0.87107944,0.7264022,0.6512089,0.79880315,0.780541,0.9712377,0.7109088,0.7683658,0.95791286,0.6760647,Upward-Facing Dog
0.24122976,0.1184843,0.84232575,0.2365909,0.14429705,0.78633666,0.23623309,0.14629331,0.76801383,0.2869084,0.17988598,0.92916286,0.28619924,0.18301186,0.8878532,0.41343153,0.17027242,0.90257585,0.40290964,0.19445038,0.8669533,0.6226602,0.13164312,0.7913137,0.6108755,0.15481235,0.7755079,0.7868265,0.13596977,0.5442478,0.7720665,0.16732481,0.80367255,0.6739133,0.31898087,0.7034099,0.66231847,0.32285106,0.76125044,0.71578753,0.62420875,0.9045821,0.7066401,0.6218992,0.84999317,0.6932385,0.91232187,0.7257431,0.68457437,0.898868,0.71972716,Upward-Facing Dog
0.2765673,0.07619831,0.82755625,0.25139284,0.09032997,0.7533705,0.24909592,0.08950821,0.7583517,0.2584937,0.14850093,0.94044703,0.25703514,0.1482889,0.8992518,0.39328614,0.16367799,0.9255002,0.38769683,0.16902074,0.8963493,0.6053563,0.15615842,0.87326634,0.59756255,0.14975801,0.90943694,0.7891105,0.14932005,0.84784895,0.74692786,0.15281022,0.6763156,0.6580096,0.2819804,0.9120885,0.6448915,0.28493878,0.8624351,0.709062,0.56120735,0.8039587,0.6926732,0.5600999,0.7527612,0.75508463,0.8359384,0.83606863,0.72878987,0.8092707,0.8083945,Upward-Facing Dog
0.289495,0.9192168,0.76180434,0.2782129,0.89710855,0.90662533,0.2772294,0.8969051,0.9079897,0.30618495,0.8606382,0.84373105,0.3078711,0.85884887,0.7228744,0.40375027,0.846795,0.84403896,0.4073108,0.8714403,0.89036745,0.5944458,0.8255425,0.7124136,0.60159284,0.88095975,0.82669336,0.74829346,0.84389377,0.6714235,0.7680283,0.89549756,0.8989406,0.65345114,0.72706985,0.91267896,0.66378486,0.7432029,0.86727613,0.72646797,0.45605063,0.76862097,0.7355998,0.45713088,0.7935029,0.74062085,0.2242733,0.7007946,0.7601071,0.18010074,0.8336946,Upward-Facing Dog
0.2253594,0.8772458,0.76756847,0.21929395,0.8476469,0.7681108,0.22076371,0.8462462,0.7756137,0.27662906,0.816326,0.89534485,0.28072107,0.81710356,0.8993547,0.3981753,0.8507315,0.7876275,0.4050169,0.86222696,0.87358725,0.6099056,0.8612808,0.5917517,0.6171218,0.8868889,0.911292,0.7753853,0.8945046,0.8176417,0.79363626,0.9127667,0.6578858,0.68443173,0.7586295,0.8641722,0.69057375,0.77169317,0.851572,0.7553384,0.4676579,0.6887897,0.7553359,0.46604848,0.6646714,0.75555956,0.17679332,0.7538371,0.772002,0.16599463,0.72088563,Upward-Facing Dog
0.23599763,0.93769026,0.7195405,0.21463487,0.9191368,0.84301776,0.21532552,0.91855454,0.90360934,0.24171975,0.866109,0.905302,0.24428298,0.8600124,0.85964495,0.36040604,0.82417786,0.9069165,0.38638955,0.868077,0.78454417,0.57068515,0.81359345,0.56736666,0.5922562,0.84642303,0.8648853,0.7496359,0.8329,0.79992414,0.7917296,0.86459285,0.60065323,0.6392916,0.672999,0.8338188,0.6654186,0.6815268,0.84099424,0.7268912,0.4010656,0.9013308,0.74020797,0.40161845,0.7844872,0.74128693,0.15580668,0.6997906,0.76132256,0.11786833,0.7495663,Upward-Facing Dog
0.31431574,0.8817264,0.8431067,0.2949783,0.8640715,0.71025234,0.2943275,0.865249,0.66399544,0.3107084,0.8173397,0.74353266,0.31310928,0.81350774,0.7449567,0.4137627,0.8064297,0.8029489,0.41934368,0.8217422,0.77119684,0.5957432,0.8148398,0.8173813,0.6006365,0.8381236,0.8919341,0.7431827,0.826201,0.5075539,0.76212287,0.8505762,0.92391104,0.6401782,0.67970514,0.8530638,0.64912695,0.6884064,0.8463383,0.70902145,0.41011992,0.83435917,0.71552765,0.4137324,0.7269156,0.7280382,0.17566606,0.7388707,0.74322855,0.14622904,0.7056125,Upward-Facing Dog
0.23454714,0.9641757,0.8415989,0.22009277,0.93485284,0.58793867,0.21999113,0.93619305,0.62126434,0.25728408,0.87287074,0.8068663,0.25953847,0.8714517,0.9190878,0.3845633,0.8676166,0.7893607,0.3930588,0.8502915,0.86916274,0.6104143,0.86467654,0.9081768,0.61355895,0.8522479,0.80136657,0.77053875,0.84434867,0.82118833,0.7897705,0.8288659,0.6781933,0.66643465,0.71643984,0.837858,0.6744384,0.71307933,0.92009914,0.71780163,0.40742657,0.72892505,0.7327351,0.41172513,0.6768548,0.7550685,0.14344592,0.7380358,0.7755047,0.12641028,0.8557626,Upward-Facing Dog
0.32475477,0.2000815,0.76028943,0.308895,0.21351776,0.7798569,0.30906892,0.21409953,0.8198145,0.3263586,0.25812468,0.7729081,0.3245498,0.25601092,0.7958615,0.4199345,0.2613029,0.80272996,0.4075526,0.28482422,0.8872188,0.5831315,0.27653417,0.922502,0.5372417,0.29843178,0.64291734,0.7142001,0.25952488,0.92565846,0.6601642,0.28553984,0.6609049,0.58725893,0.4191337,0.87334436,0.5595791,0.423371,0.75799847,0.6496029,0.62468845,0.80623126,0.61368823,0.628566,0.81147194,0.68194497,0.84077436,0.5818317,0.6348465,0.7905255,0.59755933,Upward-Facing Dog
0.2249393,0.10847758,0.78949887,0.22616047,0.13848118,0.7925593,0.22515726,0.13911468,0.7852561,0.2843172,0.1637401,0.8852574,0.28463188,0.16185641,0.8504522,0.38967124,0.14396028,0.8444546,0.38343447,0.1580439,0.74826056,0.6099351,0.19111031,0.7975019,0.59861445,0.19756714,0.87992924,0.8001581,0.16802065,0.88958895,0.74064606,0.17973097,0.6597309,0.6908923,0.3134073,0.91153497,0.6568877,0.32006747,0.69675446,0.73380685,0.61124086,0.90191966,0.70031935,0.6068249,0.84339637,0.7679606,0.89076513,0.8676867,0.7268585,0.8545153,0.80879706,Upward-Facing Dog
0.2892112,0.01055691,0.6943558,0.26165202,0.02039808,0.7027198,0.2602722,0.01750465,0.72604746,0.2689356,0.08540778,0.9003025,0.26801148,0.08800006,0.7834386,0.3985626,0.14415935,0.946005,0.38540232,0.1333575,0.680751,0.6253285,0.14935195,0.72351,0.59294593,0.12304305,0.8146632,0.8104046,0.14261448,0.94448054,0.75301564,0.12433128,0.56609094,0.63360834,0.35342556,0.87533814,0.617552,0.34815475,0.7686778,0.71496284,0.61112326,0.80041116,0.69751585,0.60355794,0.7729909,0.7625192,0.8874686,0.7691467,0.7455431,0.87139475,0.7531414,Upward-Facing Dog
0.39453384,0.23701684,0.7111697,0.37658507,0.24933825,0.55325276,0.37751362,0.24993712,0.5304513,0.39101818,0.28253776,0.6944909,0.39048937,0.2804886,0.6813437,0.47919068,0.29887807,0.7257289,0.47237575,0.31094542,0.82871324,0.63167524,0.2995663,0.687168,0.61444443,0.3076424,0.76482767,0.74092484,0.29160222,0.8013041,0.7260332,0.29677925,0.65777045,0.6465193,0.4049507,0.806216,0.64490956,0.40782616,0.73799443,0.69130456,0.6058545,0.71695316,0.6809705,0.6047559,0.73688376,0.7092706,0.7869681,0.68974596,0.7013329,0.7662138,0.82245576,Upward-Facing Dog
0.1973076,0.09144279,0.68597454,0.19923574,0.12182402,0.66888356,0.19880287,0.1158314,0.7517847,0.25678208,0.1505396,0.84067065,0.2547843,0.14701198,0.67920727,0.36680725,0.13150388,0.79890174,0.36381355,0.14291008,0.77701306,0.5954105,0.10138562,0.88335824,0.5911406,0.1094902,0.663723,0.7768407,0.09196977,0.7301667,0.7470256,0.09921346,0.7840838,0.5880056,0.31096068,0.85713214,0.5838739,0.3146048,0.840259,0.65985256,0.5967237,0.8334902,0.6509982,0.5925525,0.740076,0.730781,0.8719661,0.54962355,0.70139176,0.83074915,0.71804535,Upward-Facing Dog
0.24408486,0.97364485,0.7874159,0.2303513,0.9521554,0.8108462,0.23049846,0.9541504,0.79494196,0.2666931,0.90807986,0.7605593,0.26566875,0.90880764,0.7632494,0.37613678,0.8724424,0.87075067,0.39737377,0.9054309,0.78290445,0.5621097,0.8115712,0.638365,0.60285765,0.8549108,0.8122927,0.7144608,0.79489875,0.6862919,0.794011,0.8191002,0.94552284,0.6080153,0.69575053,0.89586735,0.63755924,0.7066483,0.9193537,0.6913023,0.42904168,0.85309523,0.7400837,0.42814907,0.6404403,0.71546936,0.17709751,0.7809928,0.7670943,0.1206224,0.83079803,Upward-Facing Dog
0.47073746,0.334391,0.5461461,0.46820512,0.35199845,0.51798755,0.4704812,0.35400027,0.5450573,0.49828342,0.3685259,0.67711747,0.5041591,0.37145898,0.53325826,0.56195474,0.3523034,0.8251253,0.55843705,0.36539504,0.7343546,0.66992307,0.36382663,0.36915517,0.6623532,0.3745235,0.50531733,0.7687264,0.3376295,0.71912473,0.75676334,0.34856415,0.5728131,0.70945346,0.43883604,0.8034351,0.7097941,0.4499609,0.76091695,0.7652339,0.61198604,0.77331185,0.742806,0.6173323,0.4118823,0.75278187,0.7773912,0.31817245,0.7430847,0.77674747,0.58605677,Upward-Facing Dog
0.3315871,0.11252272,0.8147785,0.31758198,0.1232023,0.71168363,0.3179004,0.12420748,0.74373335,0.32647458,0.16900267,0.6423797,0.32621965,0.16765293,0.66470337,0.416365,0.20073533,0.9381452,0.41272336,0.21062486,0.87237436,0.5640421,0.20200558,0.8332085,0.55908155,0.21526271,0.74684125,0.69130147,0.20126124,0.69314086,0.67311895,0.21130079,0.6914437,0.59121156,0.37615624,0.874497,0.58324176,0.3776324,0.8430189,0.674878,0.5790112,0.8619408,0.6575764,0.57514197,0.84708786,0.6704238,0.78832346,0.87128574,0.6594729,0.7649223,0.8779649,Upward-Facing Dog
0.39208105,0.71693176,0.611214,0.37903157,0.70276856,0.6594999,0.3778933,0.70316756,0.6162348,0.39327857,0.66514105,0.82434005,0.39521387,0.6629562,0.79480624,0.46881905,0.6644507,0.5832848,0.46350536,0.6458239,0.6650154,0.5982885,0.6502883,0.7316998,0.5945496,0.6397952,0.62614864,0.70378363,0.6469221,0.6022517,0.71289366,0.6429727,0.67619026,0.63257736,0.57399046,0.79010594,0.63370836,0.5663516,0.78116447,0.6729017,0.3704342,0.77023053,0.6681184,0.36814696,0.48363268,0.6964071,0.2407636,0.6013623,0.6984646,0.2274371,0.5530046,Upward-Facing Dog
0.1982088,0.08749329,0.84009665,0.2078243,0.11642381,0.8598335,0.20619443,0.1147719,0.7919432,0.28118908,0.1256466,0.83382905,0.27998137,0.12571572,0.895997,0.38407555,0.09802711,0.88585997,0.37676993,0.11717729,0.8058124,0.6067952,0.08680554,0.72266567,0.5733025,0.11059629,0.6832447,0.78825235,0.10017487,0.7182152,0.7432554,0.12142871,0.6508729,0.63690305,0.28667182,0.8470559,0.61340237,0.2928955,0.73026145,0.7246013,0.5758555,0.8971411,0.6947277,0.56832165,0.7887282,0.76249176,0.8608457,0.63922,0.7230285,0.8368898,0.731921,Upward-Facing Dog
0.33060515,0.4258982,0.82355905,0.31264928,0.43821546,0.649946,0.31137937,0.43593317,0.6650955,0.3172203,0.4845373,0.8541278,0.31621864,0.48332572,0.897577,0.41395766,0.5118101,0.65546614,0.40311286,0.4945248,0.68677443,0.24416922,0.47685242,0.79176825,0.24922128,0.46951717,0.6578228,0.11706039,0.46981418,0.6827722,0.11504569,0.46920785,0.6073685,0.648663,0.49829382,0.68272537,0.64742774,0.4527571,0.7865115,0.79270846,0.6535784,0.8715296,0.68633753,0.251212,0.9124437,0.9135335,0.84308654,0.7592254,0.8848402,0.22269724,0.94520324,Warrior One
0.17134249,0.52961963,0.43136644,0.17051262,0.5228069,0.43536445,0.17403083,0.50869006,0.50168794,0.21232322,0.5177437,0.50026745,0.22057599,0.49983567,0.44015798,0.3030927,0.5759585,0.5339116,0.30910656,0.5366884,0.6476788,0.16405745,0.41791895,0.24449307,0.1638814,0.42135653,0.32668152,0.07139889,0.27738407,0.24547355,0.06854849,0.28141248,0.7044847,0.6401252,0.6811969,0.54953957,0.6515205,0.63363534,0.6300862,0.6301689,0.90378875,0.8595896,0.8482675,0.38001272,0.8113041,0.9063128,0.8620073,0.7660137,0.8773763,0.07291278,0.6952752,Warrior One
0.23738693,0.40300012,0.6472345,0.23286456,0.42396376,0.6892399,0.23271695,0.423646,0.69933236,0.28218254,0.44326964,0.899198,0.28005785,0.43956205,0.8885074,0.36724308,0.42288178,0.82286286,0.36274695,0.41426307,0.9392839,0.19170968,0.3931271,0.75440705,0.19003698,0.39827776,0.7728274,0.07400666,0.42519808,0.7072343,0.08325768,0.43513072,0.63411194,0.63166326,0.44094232,0.79057837,0.63729876,0.41056016,0.9154755,0.7898068,0.6537332,0.87986404,0.6910857,0.20189044,0.8108638,0.9217532,0.85680103,0.9060221,0.9274776,0.21697272,0.9035802,Warrior One
0.27565786,0.47307462,0.7152767,0.26300514,0.48907912,0.6458752,0.26265725,0.49076453,0.6530212,0.28723556,0.52526706,0.8639157,0.28407457,0.528577,0.8333859,0.36759114,0.52294886,0.7840886,0.36413312,0.5239281,0.8713627,0.22310159,0.5079091,0.536083,0.22215202,0.5087866,0.6463496,0.10624755,0.523789,0.5884355,0.10889351,0.52649915,0.7215808,0.6440376,0.510384,0.8452232,0.6425757,0.5156604,0.6990536,0.7133465,0.28316572,0.9381427,0.78756815,0.6725559,0.740172,0.9329358,0.25531182,0.90721613,0.9008384,0.8236465,0.6604555,Warrior One
0.23642623,0.558634,0.73893744,0.22168244,0.53843755,0.7462093,0.22093244,0.5381875,0.7591483,0.24428347,0.5005009,0.6459318,0.24603999,0.49945548,0.6107879,0.32881802,0.5100846,0.84389156,0.33345282,0.5065703,0.8814913,0.16753024,0.5153236,0.6813512,0.16166556,0.5151615,0.81910896,0.07769697,0.48625144,0.83234155,0.07447011,0.48491734,0.73692125,0.6110196,0.5093735,0.7985865,0.6187684,0.5323213,0.74487257,0.7944858,0.35255638,0.86194867,0.70294523,0.7766029,0.9391669,0.9283365,0.14685032,0.8774543,0.9411386,0.7875646,0.83145535,Warrior One
0.3259163,0.6212074,0.7136034,0.30374417,0.60764295,0.81493497,0.30502746,0.6101883,0.83854854,0.31099007,0.55805117,0.74057597,0.31136295,0.5558671,0.83436525,0.39717746,0.55410796,0.80557877,0.40177122,0.53910536,0.80872434,0.24210978,0.5727516,0.7239848,0.24363294,0.57246816,0.7939372,0.11963706,0.56360096,0.7764459,0.11910865,0.56702495,0.7527047,0.6492862,0.5540594,0.88592935,0.6479488,0.5272919,0.9096117,0.7082186,0.7524934,0.7218901,0.7889754,0.33535463,0.8818493,0.92359793,0.7977926,0.92131096,0.8776343,0.11063182,0.86332554,Warrior One
0.27822056,0.51002544,0.70424485,0.28184414,0.5282619,0.76697874,0.2830026,0.5303722,0.7797657,0.32917267,0.53740734,0.89536005,0.33074647,0.5419446,0.62513924,0.39594045,0.50244844,0.78018814,0.38480595,0.4846785,0.91348445,0.22567181,0.4726886,0.8286537,0.23663066,0.47514454,0.5819196,0.10880288,0.49063972,0.8325653,0.11252663,0.49361232,0.5600007,0.6710783,0.49061295,0.7863425,0.6717504,0.4232937,0.84428775,0.81608796,0.68284583,0.8995439,0.66848,0.22694106,0.9061265,0.91102564,0.8621395,0.89149994,0.8957831,0.22527786,0.8325402,Warrior One
0.31079173,0.6307953,0.7713466,0.2894072,0.6194439,0.88438976,0.28999245,0.6201703,0.9017422,0.29991388,0.57188714,0.83393306,0.3016323,0.5687636,0.8674465,0.38018277,0.56297165,0.77244735,0.38238397,0.5473087,0.877845,0.22974035,0.5909191,0.7999007,0.22405885,0.59113663,0.75277185,0.11547593,0.60897887,0.6489202,0.11231714,0.6167897,0.6168921,0.65211123,0.5549687,0.8511819,0.6495256,0.5253469,0.8831,0.72596073,0.7434969,0.82054496,0.8030482,0.36320132,0.80026287,0.9326822,0.73781246,0.8386094,0.93273395,0.2038428,0.7249366,Warrior One
0.23696724,0.5461901,0.6747151,0.23403695,0.523809,0.68289155,0.23561312,0.5218216,0.6933121,0.26546347,0.5021166,0.8059779,0.27255338,0.49550006,0.8277135,0.3342542,0.5357928,0.8247234,0.33965966,0.4929784,0.79022825,0.16555426,0.4876796,0.63992316,0.1602856,0.46974865,0.7298041,0.02874739,0.4521558,0.38768315,0.02633581,0.43789688,0.77209777,0.6044069,0.596794,0.83023816,0.61082125,0.53207797,0.74924725,0.686354,0.75073546,0.8696897,0.77763957,0.38275933,0.89186656,0.88648355,0.7337138,0.696823,0.9340629,0.21788608,0.8953781,Warrior One
0.26840147,0.411425,0.8640709,0.26177555,0.4355122,0.6299994,0.26096538,0.43471286,0.8444146,0.29054576,0.47459823,0.86926675,0.28652,0.4653604,0.8876493,0.385541,0.48724365,0.8081354,0.37516922,0.43242857,0.90025336,0.22050454,0.49162826,0.81997013,0.21610157,0.47052813,0.85470694,0.08792341,0.5601811,0.8509659,0.09383142,0.5412179,0.67916906,0.6485886,0.49347147,0.633136,0.6528836,0.42901683,0.80909777,0.79282236,0.6668948,0.9519055,0.69031703,0.22865823,0.89927816,0.92005855,0.8282864,0.92847794,0.9046656,0.22938222,0.92326176,Warrior One
0.30906647,0.5179977,0.52384394,0.29690525,0.502002,0.5556412,0.29741165,0.49617678,0.7479746,0.32448596,0.47287956,0.87146443,0.32397154,0.4675653,0.74060833,0.39667964,0.49480754,0.9114869,0.39489433,0.48233196,0.88595676,0.2363357,0.5208055,0.680404,0.22629264,0.530443,0.782073,0.12775359,0.5109366,0.39769533,0.09499273,0.5301585,0.76458627,0.6371017,0.5177742,0.77673256,0.64113605,0.48350635,0.8137004,0.7098931,0.71405745,0.95434284,0.7837184,0.3475176,0.8516222,0.9085264,0.72223693,0.9381913,0.9252969,0.20495676,0.9260521,Warrior One
0.2518011,0.46587583,0.7755373,0.25146216,0.48636076,0.66491646,0.25039554,0.4830511,0.67219156,0.29356173,0.50322294,0.9092657,0.28952113,0.5004726,0.81897426,0.35373518,0.47781193,0.9033984,0.35202816,0.48063394,0.89376014,0.20466848,0.4142163,0.67948496,0.19751874,0.4268192,0.8656661,0.09272244,0.39533025,0.6166776,0.09185156,0.40938726,0.69504493,0.61293447,0.47795624,0.86855865,0.61457217,0.46744913,0.95749545,0.8045956,0.63793606,0.6748516,0.71108437,0.24662702,0.87744755,0.9447875,0.81845486,0.9395807,0.9191248,0.24848074,0.7612554,Warrior One
0.2585223,0.60542864,0.8327838,0.24835712,0.5862926,0.86299324,0.24734314,0.58619183,0.871454,0.2640462,0.54506415,0.82964003,0.2670938,0.5449077,0.7404952,0.35624623,0.5591525,0.84491223,0.3519303,0.5389242,0.9653771,0.19107573,0.5139197,0.7522678,0.18516685,0.51440364,0.80739367,0.07352076,0.4572978,0.7639033,0.07105889,0.45529017,0.80368656,0.63671196,0.564979,0.81950885,0.63054615,0.51877385,0.7554208,0.70140934,0.7819014,0.9487596,0.7982549,0.3491834,0.8704456,0.9211716,0.7707589,0.9473599,0.93692017,0.16110225,0.7937949,Warrior One
0.29254955,0.55824494,0.7243598,0.28147292,0.54097325,0.8537944,0.2801821,0.54000247,0.72069603,0.29695752,0.50332826,0.8278966,0.3007222,0.5024689,0.7581563,0.38477752,0.50882757,0.6414441,0.38639668,0.48607406,0.8989167,0.24192488,0.50003433,0.6266479,0.23708871,0.49054343,0.6097811,0.12161901,0.47017273,0.5959376,0.11954479,0.46844545,0.7189898,0.61312294,0.4900212,0.77464914,0.61748654,0.4899425,0.71417123,0.79135746,0.34475523,0.77541906,0.72628003,0.7029119,0.9456649,0.9433337,0.20225812,0.9217488,0.95211416,0.71515983,0.71765655,Warrior One
0.25479558,0.53830796,0.72717863,0.24702786,0.5266155,0.82021,0.24894997,0.5203868,0.7945956,0.27641615,0.51047856,0.8240289,0.28502786,0.49540818,0.71526426,0.33801457,0.5337956,0.80423963,0.3407974,0.53827906,0.79435277,0.20594507,0.57977915,0.5862222,0.20393042,0.57384664,0.577614,0.08931032,0.5788381,0.48382553,0.08934047,0.5782122,0.7509496,0.5548983,0.51109475,0.8200475,0.5516274,0.51471907,0.8076527,0.70504254,0.64217377,0.84053355,0.74056137,0.42452636,0.75439173,0.8876839,0.6200765,0.89373183,0.9283413,0.3495583,0.8736538,Warrior One
0.29773906,0.5118651,0.65941954,0.29335943,0.4914929,0.5504722,0.28935418,0.4940469,0.85855407,0.3428174,0.46355462,0.6753638,0.3377766,0.46888113,0.8227863,0.44331288,0.5023535,0.8844148,0.38918057,0.511237,0.7592575,0.54991186,0.5330441,0.37946495,0.236023,0.5269151,0.5631295,0.57396305,0.5527206,0.07650914,0.09684607,0.5018337,0.60949206,0.6956449,0.5711329,0.9127197,0.70498425,0.52721405,0.7288399,0.7057185,0.81085306,0.9406634,0.84909034,0.31560564,0.77961576,0.9287356,0.8245552,0.7496349,0.9499675,0.09743093,0.85503095,Warrior One
